"Commodity.Code","Commodity.Name","Partner.Code","Partner.Name"
"37","37 - Photographic or cinematographic goods",643,"Russia"
"38","38 - Chemical products n.e.s.",643,"Russia"
"39","39 - Plastics and articles thereof",643,"Russia"
"40","40 - Rubber and articles thereof",643,"Russia"
"41","41 - Raw hides and skins (other than furskins) and leather",643,"Russia"
"42","42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",643,"Russia"
"43","43 - Furskins and artificial fur; manufactures thereof",643,"Russia"
"44","44 - Wood and articles of wood; wood charcoal",643,"Russia"
"45","45 - Cork and articles of cork",643,"Russia"
"46","46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",643,"Russia"
"47","47 - Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",643,"Russia"
"48","48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",643,"Russia"
"49","49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",643,"Russia"
"50","50 - Silk",643,"Russia"
"51","51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",643,"Russia"
"52","52 - Cotton",643,"Russia"
"53","53 - Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",643,"Russia"
"54","54 - Man-made filaments; strip and the like of man-made textile materials",643,"Russia"
"55","55 - Man-made staple fibres",643,"Russia"
"56","56 - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",643,"Russia"
"57","57 - Carpets and other textile floor coverings",643,"Russia"
"58","58 - Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",643,"Russia"
"59","59 - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",643,"Russia"
"60","60 - Fabrics; knitted or crocheted",643,"Russia"
"61","61 - Apparel and clothing accessories; knitted or crocheted",643,"Russia"
"62","62 - Apparel and clothing accessories; not knitted or crocheted",643,"Russia"
"63","63 - Textiles, made up articles; sets; worn clothing and worn textile articles; rags",643,"Russia"
"64","64 - Footwear; gaiters and the like; parts of such articles",643,"Russia"
"65","65 - Headgear and parts thereof",643,"Russia"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",643,"Russia"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",643,"Russia"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",643,"Russia"
"69","69 - Ceramic products",643,"Russia"
"70","70 - Glass and glassware",643,"Russia"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",643,"Russia"
"72","72 - Iron and steel",643,"Russia"
"73","73 - Iron or steel articles",643,"Russia"
"74","74 - Copper and articles thereof",643,"Russia"
"75","75 - Nickel and articles thereof",643,"Russia"
"76","76 - Aluminium and articles thereof",643,"Russia"
"78","78 - Lead and articles thereof",643,"Russia"
"79","79 - Zinc and articles thereof",643,"Russia"
"80","80 - Tin; articles thereof",643,"Russia"
"81","81 - Metals; n.e.s., cermets and articles thereof",643,"Russia"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",643,"Russia"
"83","83 - Metal; miscellaneous products of base metal",643,"Russia"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",643,"Russia"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",643,"Russia"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",643,"Russia"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",643,"Russia"
"88","88 - Aircraft, spacecraft and parts thereof",643,"Russia"
"89","89 - Ships, boats and floating structures",643,"Russia"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",643,"Russia"
"91","91 - Clocks and watches and parts thereof",643,"Russia"
"92","92 - Musical instruments; parts and accessories of such articles",643,"Russia"
"93","93 - Arms and ammunition; parts and accessories thereof",643,"Russia"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",643,"Russia"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",643,"Russia"
"96","96 - Miscellaneous manufactured articles",643,"Russia"
"97","97 - Works of art; collectors' pieces and antiques",643,"Russia"
"99","99 - Commodities not specified according to kind",643,"Russia"
"01","01 - Animals; live",646,"Rwanda"
"02","02 - Meat and edible meat offal",646,"Rwanda"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",646,"Rwanda"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",646,"Rwanda"
"05","05 - Animal originated products; not elsewhere specified or included",646,"Rwanda"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",646,"Rwanda"
"07","07 - Vegetables and certain roots and tubers; edible",646,"Rwanda"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",646,"Rwanda"
"09","09 - Coffee, tea, mate and spices",646,"Rwanda"
"10","10 - Cereals",646,"Rwanda"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",646,"Rwanda"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",646,"Rwanda"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",646,"Rwanda"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",646,"Rwanda"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",646,"Rwanda"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",646,"Rwanda"
"17","17 - Sugars and sugar confectionery",646,"Rwanda"
"18","18 - Cocoa and cocoa preparations",646,"Rwanda"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",646,"Rwanda"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",646,"Rwanda"
"21","21 - Miscellaneous edible preparations",646,"Rwanda"
"22","22 - Beverages, spirits and vinegar",646,"Rwanda"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",646,"Rwanda"
"24","24 - Tobacco and manufactured tobacco substitutes",646,"Rwanda"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",646,"Rwanda"
"26","26 - Ores, slag and ash",646,"Rwanda"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",646,"Rwanda"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",646,"Rwanda"
"29","29 - Organic chemicals",646,"Rwanda"
"30","30 - Pharmaceutical products",646,"Rwanda"
"31","31 - Fertilizers",646,"Rwanda"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",646,"Rwanda"
